run_name,tcnr,seed,cvr_rmse,cvr_mae,cvr_bias,cvr_pcc,delay_rmse,delay_mae,delay_bias,delay_pcc
synthetic_glm_tcnr_2.0_seed_44,2.0,44,0.08207982637228299,0.06221173883610773,-0.006164402953321768,0.9768324132995695,0.9924235021668055,0.7410835785382442,-0.03896586188119944,0.8965236579371146
synthetic_glm_tcnr_2.0_seed_44,2.0,44,0.08207982637228299,0.06221173883610773,-0.006164402953321768,0.9768324132995695,0.9924235021668055,0.7410835785382442,-0.03896586188119944,0.8965236579371146
synthetic_glm_tcnr_5.0_seed_42,5.0,42,0.031775626322381074,0.02278720826707054,0.004301969160390566,0.9963204670195112,0.41514892890456356,0.35265552912013287,0.012407470388758194,0.982497200612783
synthetic_glm_tcnr_5.0_seed_42,5.0,42,0.031775626322381074,0.02278720826707054,0.004301969160390566,0.9963204670195112,0.41514892890456356,0.35265552912013287,0.012407470388758194,0.982497200612783
synthetic_glm_tcnr_5.0_seed_42,5.0,42,0.031775626322381074,0.02278720826707054,0.004301969160390566,0.9963204670195112,0.41514892890456356,0.35265552912013287,0.012407470388758194,0.982497200612783
synthetic_glm_tcnr_5.0_seed_42,5.0,42,0.031775626322381074,0.02278720826707054,0.004301969160390566,0.9963204670195112,0.41514892890456356,0.35265552912013287,0.012407470388758194,0.982497200612783
synthetic_glm_benchmark,5.0,42,0.031775626322381074,0.02278720826707054,0.004301969160390566,0.9963204670195112,0.41514892890456356,0.35265552912013287,0.012407470388758194,0.982497200612783
synthetic_glm_tcnr_5.0_seed_43,5.0,43,0.02956542176461268,0.021362511333890104,-0.0008134738288174995,0.9969796936236336,0.3388468896365681,0.2681039302789601,-0.0016409109478141115,0.9870788359030962
synthetic_glm_tcnr_5.0_seed_43,5.0,43,0.02956542176461268,0.021362511333890104,-0.0008134738288174995,0.9969796936236336,0.3388468896365681,0.2681039302789601,-0.0016409109478141115,0.9870788359030962
synthetic_glm_tcnr_5.0_seed_43,5.0,43,0.02956542176461268,0.021362511333890104,-0.0008134738288174995,0.9969796936236336,0.3388468896365681,0.2681039302789601,-0.0016409109478141115,0.9870788359030962
synthetic_glm_tcnr_5.0_seed_43,5.0,43,0.02956542176461268,0.021362511333890104,-0.0008134738288174995,0.9969796936236336,0.3388468896365681,0.2681039302789601,-0.0016409109478141115,0.9870788359030962
synthetic_glm_tcnr_5.0_seed_44,5.0,44,0.03357194463718434,0.025182238587493813,-0.003758563764071755,0.9962596863488947,0.39799474185918415,0.33862175721989646,-0.03896586188119944,0.9838388474731198
synthetic_glm_tcnr_5.0_seed_44,5.0,44,0.03357194463718434,0.025182238587493813,-0.003758563764071755,0.9962596863488947,0.39799474185918415,0.33862175721989646,-0.03896586188119944,0.9838388474731198
synthetic_glm_tcnr_5.0_seed_44,5.0,44,0.03357194463718434,0.025182238587493813,-0.003758563764071755,0.9962596863488947,0.39799474185918415,0.33862175721989646,-0.03896586188119944,0.9838388474731198
synthetic_glm_tcnr_5.0_seed_44,5.0,44,0.03357194463718434,0.025182238587493813,-0.003758563764071755,0.9962596863488947,0.39799474185918415,0.33862175721989646,-0.03896586188119944,0.9838388474731198
